year,month,day,avg_mean_temp
2019,3,13,5.895833333333333
2019,3,14,7.616666666666667
2019,3,15,6.125
2019,3,16,4.970833333333333
2019,3,17,4.208333333333333
2019,3,18,6.325
2019,3,19,8.174999999999999
2019,3,20,9.558333333333334
2019,3,21,9.545833333333333
2019,3,22,7.270833333333333
2019,3,23,4.8
2019,3,24,5.729166666666667
2019,3,25,7.033333333333334
2019,3,26,6.875
2019,3,27,7.8500000000000005
2019,3,28,8.008333333333333
2019,3,29,7.633333333333333
2019,3,30,6.454166666666667
2019,3,31,5.6125
2019,4,1,4.954166666666667
2019,4,2,1.8208333333333335
2019,4,3,3.6916666666666664
2019,4,4,3.6041666666666665
2019,4,5,5.0874999999999995
2019,4,6,7.304166666666667
2019,4,7,6.670833333333333
2019,4,8,7.4875
2019,4,9,8.283333333333333
2019,4,10,6.745833333333334
2019,4,11,7.829166666666667
2019,4,12,6.733333333333333
2019,4,13,6.3625
2019,4,14,3.3708333333333336
2019,4,15,4.670833333333333
2019,4,16,8.816666666666666
2019,4,17,8.904166666666667
2019,4,18,11.424999999999999
2019,4,19,12.987499999999999
2019,4,20,11.029166666666667
2019,4,21,10.612499999999999
2019,4,22,13.283333333333333
2019,4,23,12.991666666666667
2019,4,24,10.225
2019,4,25,9.291666666666666
2019,4,26,7.0
2019,4,27,6.466666666666666
2019,4,28,8.654166666666667
2019,4,29,10.3125
2019,4,30,9.420833333333333
2019,5,1,7.045833333333333
2019,5,2,9.204166666666667
2019,5,3,7.283333333333334
2019,5,4,6.104166666666667
2019,5,5,7.1625000000000005
2019,5,6,7.283333333333334
2019,5,7,7.766666666666667
2019,5,8,7.1499999999999995
2019,5,9,6.966666666666666
2019,5,10,6.433333333333334
2019,5,11,7.5874999999999995
2019,5,12,10.391666666666667
2019,5,13,11.445833333333333
2019,5,14,11.775
2019,5,15,13.316666666666668
2019,5,16,11.25
2019,5,17,10.887500000000001
2019,5,18,10.358333333333333
2019,5,19,9.791666666666666
2019,5,20,9.766666666666667
2019,5,21,10.945833333333333
2019,5,22,11.2875
2019,5,23,12.174999999999999
2019,5,24,12.366666666666667
2019,5,25,12.729166666666666
2019,5,26,11.700000000000001
2019,5,27,9.6875
2019,5,28,9.5875
2019,5,29,10.745833333333332
2019,5,30,13.129166666666668
2019,5,31,12.275
2019,6,1,12.875
2019,6,2,11.595833333333333
2019,6,3,10.033333333333333
2019,6,4,8.420833333333333
2019,6,5,7.704166666666667
2019,6,6,8.145833333333334
2019,6,7,9.729166666666666
2019,6,8,9.0875
2019,6,9,9.520833333333334
2019,6,10,10.870833333333332
2019,6,11,10.020833333333334
2019,6,12,10.9625
2019,6,13,8.808333333333334
2019,6,14,9.137500000000001
2019,6,15,9.6875
2019,6,16,9.275
2019,6,17,11.458333333333334
2019,6,18,11.549999999999999
2019,6,19,10.604166666666666
2019,6,20,9.829166666666667
2019,6,21,11.504166666666668
2019,6,22,13.404166666666667
2019,6,23,12.008333333333333
2019,6,24,14.429166666666667
2019,6,25,14.554166666666667
2019,6,26,15.85
2019,6,27,16.520833333333332
2019,6,28,16.808333333333334
2019,6,29,15.904166666666667
2019,6,30,13.041666666666666
2019,7,1,12.604166666666666
2019,7,2,12.133333333333333
2019,7,3,13.791666666666666
2019,7,4,13.225
2019,7,5,14.466666666666667
2019,7,6,13.9125
2019,7,7,13.241666666666667
2019,7,8,14.479166666666666
2019,7,9,16.0625
2019,7,10,15.75
2019,7,11,14.25
2019,7,12,12.945833333333333
2019,7,13,13.825000000000001
2019,7,14,15.270833333333334
2019,7,15,15.887500000000001
2019,7,16,15.791666666666666
2019,7,17,14.3125
2019,7,18,13.987499999999999
2019,7,19,13.304166666666667
2019,7,20,13.916666666666666
2019,7,21,15.008333333333333
2019,7,22,17.6375
2019,7,23,18.604166666666668
2019,7,24,16.266666666666666
2019,7,25,17.6125
2019,7,26,15.25
2019,7,27,13.233333333333334
2019,7,28,13.433333333333332
2019,7,29,13.916666666666666
2019,7,30,13.633333333333333
2019,7,31,13.325000000000001
2019,8,1,14.570833333333333
2019,8,2,17.295833333333334
2019,8,3,15.291666666666666
2019,8,4,13.924999999999999
2019,8,5,13.554166666666667
2019,8,6,13.775
2019,8,7,14.441666666666668
2019,8,8,15.308333333333332
2019,8,9,15.766666666666666
2019,8,10,14.616666666666667
2019,8,11,12.083333333333334
2019,8,12,11.020833333333334
2019,8,13,12.120833333333332
2019,8,14,14.383333333333333
2019,8,15,13.6
2019,8,16,14.616666666666667
2019,8,17,12.241666666666667
2019,8,18,12.691666666666668
2019,8,19,11.558333333333332
2019,8,20,11.825000000000001
2019,8,21,12.579166666666666
2019,8,22,14.362499999999999
2019,8,23,15.450000000000001
2019,8,24,14.766666666666666
2019,8,25,14.429166666666667
2019,8,26,12.579166666666666
2019,8,27,14.008333333333333
2019,8,28,11.825000000000001
2019,8,29,13.483333333333334
2019,8,30,14.779166666666667
2019,8,31,11.458333333333334
2019,9,1,11.033333333333333
2019,9,2,12.566666666666668
2019,9,3,13.9625
2019,9,4,9.991666666666667
2019,9,5,11.591666666666667
2019,9,6,12.275
2019,9,7,11.858333333333334
2019,9,8,12.379166666666668
2019,9,9,10.862499999999999
2019,9,10,11.470833333333333
2019,9,11,13.016666666666666
2019,9,12,12.591666666666667
2019,9,13,11.262500000000001
2019,9,14,12.433333333333332
2019,9,15,10.637500000000001
2019,9,16,11.325000000000001
2019,9,17,11.8375
2019,9,18,13.299999999999999
2019,9,19,14.091666666666667
2019,9,20,13.025
2019,9,21,13.933333333333332
2019,9,22,13.370833333333332
2019,9,23,11.333333333333334
2019,9,24,13.825000000000001
2019,9,25,13.458333333333334
2019,9,26,10.995833333333332
2019,9,27,10.866666666666667
2019,9,28,12.216666666666667
2019,9,29,11.516666666666666
2019,9,30,9.174999999999999
2019,10,1,9.241666666666667
2019,10,2,8.629166666666666
2019,10,3,9.475
2019,10,4,11.979166666666666
2019,10,5,11.775
2019,10,6,10.483333333333333
2019,10,7,11.6
2019,10,8,9.433333333333334
2019,10,9,8.354166666666666
2019,10,10,10.191666666666666
2019,10,11,9.045833333333333
2019,10,12,7.7124999999999995
2019,10,13,6.620833333333334
2019,10,14,8.3375
2019,10,15,9.595833333333333
2019,10,16,8.0875
2019,10,17,7.6499999999999995
2019,10,18,7.345833333333334
2019,10,19,8.466666666666667
2019,10,20,8.012500000000001
2019,10,21,7.333333333333333
2019,10,22,8.295833333333333
2019,10,23,9.416666666666666
2019,10,24,6.633333333333333
2019,10,25,3.6374999999999997
2019,10,26,3.6458333333333335
2019,10,27,4.945833333333334
2019,10,28,4.633333333333334
2019,10,29,4.358333333333333
2019,10,30,6.5625
2019,10,31,7.879166666666666
2019,11,1,10.1625
2019,11,2,8.695833333333333
2019,11,3,8.058333333333334
2019,11,4,7.633333333333333
2019,11,5,7.4624999999999995
2019,11,6,4.641666666666667
2019,11,7,5.0625
2019,11,8,4.008333333333334
2019,11,9,5.095833333333333
2019,11,10,2.4833333333333334
2019,11,11,4.5125
2019,11,12,4.408333333333333
2019,11,13,3.283333333333333
2019,11,14,3.454166666666667
2019,11,15,3.6750000000000003
2019,11,16,3.6041666666666665
2019,11,17,4.566666666666666
2019,11,18,2.1958333333333333
